Q,A,label
꿩불고기의 칼로리는 얼마야?,꿩불고기의 영양성분은 500g당 | 에너지(㎉) : 368 | 수분(g) : 412 | 단백질(g) : 33 | 지방(g) : 8 | 총 식이섬유(g) : 39 | 칼슘(㎎) : 9 | 철(㎍) : 105 | 칼륨(㎎) : 4 | 나트륨(㎎) : 1243,1
우동(일식)의 칼로리는 얼마야?,우동(일식)의 영양성분은 700g당 | 에너지(㎉) : 421 | 수분(g) : 597 | 단백질(g) : 13 | 지방(g) : 7 | 총 식이섬유(g) : 74 | 칼슘(㎎) : 20 | 철(㎍) : 79 | 칼륨(㎎) : 32 | 나트륨(㎎) : 169,1
우동(중식)의 칼로리는 얼마야?,우동(중식)의 영양성분은 1000g당 | 에너지(㎉) : 648 | 수분(g) : 854 | 단백질(g) : 29 | 지방(g) : 21 | 총 식이섬유(g) : 85 | 칼슘(㎎) : 22 | 철(㎍) : 188 | 칼륨(㎎) : 36 | 나트륨(㎎) : 461,1
울면의 칼로리는 얼마야?,울면의 영양성분은 1000g당 | 에너지(㎉) : 728 | 수분(g) : 818 | 단백질(g) : 37 | 지방(g) : 7 | 총 식이섬유(g) : 128 | 칼슘(㎎) : 7 | 철(㎍) : 292 | 칼륨(㎎) : 5 | 나트륨(㎎) : 554,1
자장면의 칼로리는 얼마야?,자장면의 영양성분은 650g당 | 에너지(㎉) : 796 | 수분(g) : 469 | 단백질(g) : 19 | 지방(g) : 20 | 총 식이섬유(g) : 133 | 칼슘(㎎) : 21 | 철(㎍) : 81 | 칼륨(㎎) : 24 | 나트륨(㎎) : 462,1
짬뽕라면의 칼로리는 얼마야?,짬뽕라면의 영양성분은 750g당 | 에너지(㎉) : 689 | 수분(g) : 601 | 단백질(g) : 21 | 지방(g) : 26 | 총 식이섬유(g) : 92 | 칼슘(㎎) : 8 | 철(㎍) : 586 | 칼륨(㎎) : 2 | 나트륨(㎎) : 660,1
치즈라면의 칼로리는 얼마야?,치즈라면의 영양성분은 600g당 | 에너지(㎉) : 595 | 수분(g) : 473 | 단백질(g) : 16 | 지방(g) : 23 | 총 식이섬유(g) : 80 | 칼슘(㎎) : 8 | 철(㎍) : 337 | 칼륨(㎎) : 1 | 나트륨(㎎) : 362,1
크림소스스파게티의 칼로리는 얼마야?,크림소스스파게티의 영양성분은 400g당 | 에너지(㎉) : 837 | 수분(g) : 249 | 단백질(g) : 21 | 지방(g) : 50 | 총 식이섬유(g) : 73 | 칼슘(㎎) : 4 | 철(㎍) : 241 | 칼륨(㎎) : 1 | 나트륨(㎎) : 523,1
토마토소스스파게티의 칼로리는 얼마야?,토마토소스스파게티의 영양성분은 500g당 | 에너지(㎉) : 642 | 수분(g) : 356 | 단백질(g) : 24 | 지방(g) : 19 | 총 식이섬유(g) : 93 | 칼슘(㎎) : 7 | 철(㎍) : 214 | 칼륨(㎎) : 3 | 나트륨(㎎) : 1094,1
해물칼국수의 칼로리는 얼마야?,해물칼국수의 영양성분은 900g당 | 에너지(㎉) : 628 | 수분(g) : 741 | 단백질(g) : 22 | 지방(g) : 4 | 총 식이섬유(g) : 123 | 칼슘(㎎) : 44 | 철(㎍) : 128 | 칼륨(㎎) : 28 | 나트륨(㎎) : 536,1
해물크림소스스파게티의 칼로리는 얼마야?,해물크림소스스파게티의 영양성분은 500g당 | 에너지(㎉) : 917 | 수분(g) : 327 | 단백질(g) : 30 | 지방(g) : 49 | 총 식이섬유(g) : 86 | 칼슘(㎎) : 8 | 철(㎍) : 330 | 칼륨(㎎) : 3 | 나트륨(㎎) : 611,1
골뱅이무침의 칼로리는 얼마야?,골뱅이무침의 영양성분은 100g당 | 에너지(㎉) : 108 | 수분(g) : 73 | 단백질(g) : 7 | 지방(g) : 1 | 총 식이섬유(g) : 15 | 칼슘(㎎) : 3 | 철(㎍) : 38 | 칼륨(㎎) : 6 | 나트륨(㎎) : 224,1
노각무침의 칼로리는 얼마야?,노각무침의 영양성분은 150g당 | 에너지(㎉) : 84 | 수분(g) : 128 | 단백질(g) : 2 | 지방(g) : 1 | 총 식이섬유(g) : 14 | 칼슘(㎎) : 4 | 철(㎍) : 39 | 칼륨(㎎) : 0 | 나트륨(㎎) : 394,1
단무지무침의 칼로리는 얼마야?,단무지무침의 영양성분은 50g당 | 에너지(㎉) : 20 | 수분(g) : 44 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 2 | 칼슘(㎎) : 1 | 철(㎍) : 15 | 칼륨(㎎) : 0 | 나트륨(㎎) : 53,1
달래나물무침의 칼로리는 얼마야?,달래나물무침의 영양성분은 150g당 | 에너지(㎉) : 136 | 수분(g) : 116 | 단백질(g) : 4 | 지방(g) : 2 | 총 식이섬유(g) : 23 | 칼슘(㎎) : 6 | 철(㎍) : 85 | 칼륨(㎎) : 1 | 나트륨(㎎) : 473,1
더덕무침의 칼로리는 얼마야?,더덕무침의 영양성분은 150g당 | 에너지(㎉) : 216 | 수분(g) : 95 | 단백질(g) : 4 | 지방(g) : 2 | 총 식이섬유(g) : 43 | 칼슘(㎎) : 7 | 철(㎍) : 59 | 칼륨(㎎) : 2 | 나트륨(㎎) : 396,1
도토리묵의 칼로리는 얼마야?,도토리묵의 영양성분은 100g당 | 에너지(㎉) : 45 | 수분(g) : 88 | 단백질(g) : 0 | 지방(g) : 0 | 총 식이섬유(g) : 10 | 칼슘(㎎) : 0 | 철(㎍) : 12 | 칼륨(㎎) : 0 | 나트륨(㎎) : 33,1
밴댕이무침의 칼로리는 얼마야?,밴댕이무침의 영양성분은 400g당 | 에너지(㎉) : 600 | 수분(g) : 285 | 단백질(g) : 29 | 지방(g) : 33 | 총 식이섬유(g) : 46 | 칼슘(㎎) : 16 | 철(㎍) : 408 | 칼륨(㎎) : 3 | 나트륨(㎎) : 1160,1
서대회무침의 칼로리는 얼마야?,서대회무침의 영양성분은 300g당 | 에너지(㎉) : 315 | 수분(g) : 221 | 단백질(g) : 22 | 지방(g) : 4 | 총 식이섬유(g) : 45 | 칼슘(㎎) : 8 | 철(㎍) : 182 | 칼륨(㎎) : 1 | 나트륨(㎎) : 946,1
쑥갓나물무침의 칼로리는 얼마야?,쑥갓나물무침의 영양성분은 150g당 | 에너지(㎉) : 96 | 수분(g) : 130 | 단백질(g) : 4 | 지방(g) : 5 | 총 식이섬유(g) : 6 | 칼슘(㎎) : 5 | 철(㎍) : 156 | 칼륨(㎎) : 1 | 나트륨(㎎) : 384,1
우거지나물무침의 칼로리는 얼마야?,우거지나물무침의 영양성분은 150g당 | 에너지(㎉) : 129 | 수분(g) : 125 | 단백질(g) : 4 | 지방(g) : 8 | 총 식이섬유(g) : 8 | 칼슘(㎎) : 8 | 철(㎍) : 195 | 칼륨(㎎) : 2 | 나트륨(㎎) : 191,1
쥐치채의 칼로리는 얼마야?,쥐치채의 영양성분은 20g당 | 에너지(㎉) : 55 | 수분(g) : 5 | 단백질(g) : 2 | 지방(g) : 0 | 총 식이섬유(g) : 10 | 칼슘(㎎) : 0 | 철(㎍) : 40 | 칼륨(㎎) : 0 | 나트륨(㎎) : 24,1
청포묵무침의 칼로리는 얼마야?,청포묵무침의 영양성분은 250g당 | 에너지(㎉) : 149 | 수분(g) : 217 | 단백질(g) : 2 | 지방(g) : 5 | 총 식이섬유(g) : 22 | 칼슘(㎎) : 4 | 철(㎍) : 33 | 칼륨(㎎) : 0 | 나트륨(㎎) : 126,1
탕평채의 칼로리는 얼마야?,탕평채의 영양성분은 100g당 | 에너지(㎉) : 97 | 수분(g) : 79 | 단백질(g) : 3 | 지방(g) : 3 | 총 식이섬유(g) : 12 | 칼슘(㎎) : 2 | 철(㎍) : 19 | 칼륨(㎎) : 0 | 나트륨(㎎) : 72,1
홍어무침의 칼로리는 얼마야?,홍어무침의 영양성분은 200g당 | 에너지(㎉) : 198 | 수분(g) : 149 | 단백질(g) : 17 | 지방(g) : 2 | 총 식이섬유(g) : 25 | 칼슘(㎎) : 6 | 철(㎍) : 299 | 칼륨(㎎) : 1 | 나트륨(㎎) : 552,1
곤드레나물밥의 칼로리는 얼마야?,곤드레나물밥의 영양성분은 350g당 | 에너지(㎉) : 521 | 수분(g) : 230 | 단백질(g) : 10 | 지방(g) : 9 | 총 식이섬유(g) : 98 | 칼슘(㎎) : 10 | 철(㎍) : 147 | 칼륨(㎎) : 1 | 나트륨(㎎) : 106,1
국밥의 칼로리는 얼마야?,국밥의 영양성분은 800g당 | 에너지(㎉) : 418 | 수분(g) : 699 | 단백질(g) : 27 | 지방(g) : 8 | 총 식이섬유(g) : 58 | 칼슘(㎎) : 10 | 철(㎍) : 200 | 칼륨(㎎) : 6 | 나트륨(㎎) : 515,1
농어초밥의 칼로리는 얼마야?,농어초밥의 영양성분은 250g당 | 에너지(㎉) : 396 | 수분(g) : 148 | 단백질(g) : 17 | 지방(g) : 1 | 총 식이섬유(g) : 78 | 칼슘(㎎) : 2 | 철(㎍) : 18 | 칼륨(㎎) : 0 | 나트륨(㎎) : 296,1
돼지국밥의 칼로리는 얼마야?,돼지국밥의 영양성분은 1200g당 | 에너지(㎉) : 911 | 수분(g) : 1016 | 단백질(g) : 66 | 지방(g) : 38 | 총 식이섬유(g) : 74 | 칼슘(㎎) : 12 | 철(㎍) : 127 | 칼륨(㎎) : 2 | 나트륨(㎎) : 834,1
류산슬덮밥의 칼로리는 얼마야?,류산슬덮밥의 영양성분은 550g당 | 에너지(㎉) : 574 | 수분(g) : 425 | 단백질(g) : 26 | 지방(g) : 19 | 총 식이섬유(g) : 73 | 칼슘(㎎) : 10 | 철(㎍) : 110 | 칼륨(㎎) : 4 | 나트륨(㎎) : 355,1
멍게비빔밥의 칼로리는 얼마야?,멍게비빔밥의 영양성분은 400g당 | 에너지(㎉) : 547 | 수분(g) : 275 | 단백질(g) : 16 | 지방(g) : 13 | 총 식이섬유(g) : 90 | 칼슘(㎎) : 7 | 철(㎍) : 144 | 칼륨(㎎) : 2 | 나트륨(㎎) : 461,1
멸치주먹밥의 칼로리는 얼마야?,멸치주먹밥의 영양성분은 150g당 | 에너지(㎉) : 312 | 수분(g) : 78 | 단백질(g) : 9 | 지방(g) : 6 | 총 식이섬유(g) : 54 | 칼슘(㎎) : 3 | 철(㎍) : 109 | 칼륨(㎎) : 0 | 나트륨(㎎) : 138,1
묵밥의 칼로리는 얼마야?,묵밥의 영양성분은 950g당 | 에너지(㎉) : 642 | 수분(g) : 791 | 단백질(g) : 14 | 지방(g) : 7 | 총 식이섬유(g) : 128 | 칼슘(㎎) : 9 | 철(㎍) : 100 | 칼륨(㎎) : 2 | 나트륨(㎎) : 566,1
문어초밥의 칼로리는 얼마야?,문어초밥의 영양성분은 250g당 | 에너지(㎉) : 392 | 수분(g) : 149 | 단백질(g) : 14 | 지방(g) : 0 | 총 식이섬유(g) : 81 | 칼슘(㎎) : 2 | 철(㎍) : 23 | 칼륨(㎎) : 0 | 나트륨(㎎) : 144,1
비빔밥의 칼로리는 얼마야?,비빔밥의 영양성분은 450g당 | 에너지(㎉) : 691 | 수분(g) : 300 | 단백질(g) : 24 | 지방(g) : 22 | 총 식이섬유(g) : 98 | 칼슘(㎎) : 10 | 철(㎍) : 137 | 칼륨(㎎) : 4 | 나트륨(㎎) : 592,1
삼선볶음밥의 칼로리는 얼마야?,삼선볶음밥의 영양성분은 400g당 | 에너지(㎉) : 686 | 수분(g) : 257 | 단백질(g) : 26 | 지방(g) : 26 | 총 식이섬유(g) : 85 | 칼슘(㎎) : 9 | 철(㎍) : 90 | 칼륨(㎎) : 3 | 나트륨(㎎) : 319,1
새우초밥의 칼로리는 얼마야?,새우초밥의 영양성분은 250g당 | 에너지(㎉) : 387 | 수분(g) : 150 | 단백질(g) : 16 | 지방(g) : 0 | 총 식이섬유(g) : 78 | 칼슘(㎎) : 2 | 철(㎍) : 71 | 칼륨(㎎) : 0 | 나트륨(㎎) : 133,1
새우튀김롤의 칼로리는 얼마야?,새우튀김롤의 영양성분은 300g당 | 에너지(㎉) : 606 | 수분(g) : 166 | 단백질(g) : 14 | 지방(g) : 18 | 총 식이섬유(g) : 96 | 칼슘(㎎) : 7 | 철(㎍) : 162 | 칼륨(㎎) : 1 | 나트륨(㎎) : 230,1
샐러드김밥의 칼로리는 얼마야?,샐러드김밥의 영양성분은 250g당 | 에너지(㎉) : 405 | 수분(g) : 162 | 단백질(g) : 9 | 지방(g) : 13 | 총 식이섬유(g) : 61 | 칼슘(㎎) : 3 | 철(㎍) : 65 | 칼륨(㎎) : 12 | 나트륨(㎎) : 256,1
생선초밥(광어)의 칼로리는 얼마야?,생선초밥(광어)의 영양성분은 300g당 | 에너지(㎉) : 453 | 수분(g) : 188 | 단백질(g) : 27 | 지방(g) : 3 | 총 식이섬유(g) : 77 | 칼슘(㎎) : 2 | 철(㎍) : 23 | 칼륨(㎎) : 4 | 나트륨(㎎) : 548,1
생선초밥(모듬)의 칼로리는 얼마야?,생선초밥(모듬)의 영양성분은 300g당 | 에너지(㎉) : 461 | 수분(g) : 188 | 단백질(g) : 25 | 지방(g) : 6 | 총 식이섬유(g) : 76 | 칼슘(㎎) : 2 | 철(㎍) : 45 | 칼륨(㎎) : 5 | 나트륨(㎎) : 440,1
소고기국밥의 칼로리는 얼마야?,소고기국밥의 영양성분은 700g당 | 에너지(㎉) : 330 | 수분(g) : 621 | 단백질(g) : 21 | 지방(g) : 8 | 총 식이섬유(g) : 42 | 칼슘(㎎) : 7 | 철(㎍) : 91 | 칼륨(㎎) : 2 | 나트륨(㎎) : 729,1
소고기김밥의 칼로리는 얼마야?,소고기김밥의 영양성분은 250g당 | 에너지(㎉) : 400 | 수분(g) : 158 | 단백질(g) : 15 | 지방(g) : 9 | 총 식이섬유(g) : 62 | 칼슘(㎎) : 4 | 철(㎍) : 69 | 칼륨(㎎) : 17 | 나트륨(㎎) : 305,1
송이덮밥의 칼로리는 얼마야?,송이덮밥의 영양성분은 600g당 | 에너지(㎉) : 581 | 수분(g) : 466 | 단백질(g) : 18 | 지방(g) : 14 | 총 식이섬유(g) : 95 | 칼슘(㎎) : 13 | 철(㎍) : 73 | 칼륨(㎎) : 6 | 나트륨(㎎) : 497,1
숯불갈비 삼각김밥의 칼로리는 얼마야?,숯불갈비 삼각김밥의 영양성분은 100g당 | 에너지(㎉) : 161 | 수분(g) : 60 | 단백질(g) : 3 | 지방(g) : 1 | 총 식이섬유(g) : 32 | 칼슘(㎎) : 1 | 철(㎍) : 11 | 칼륨(㎎) : 2 | 나트륨(㎎) : 68,1
약초비빔밥의 칼로리는 얼마야?,약초비빔밥의 영양성분은 400g당 | 에너지(㎉) : 511 | 수분(g) : 287 | 단백질(g) : 11 | 지방(g) : 15 | 총 식이섬유(g) : 80 | 칼슘(㎎) : 10 | 철(㎍) : 245 | 칼륨(㎎) : 2 | 나트륨(㎎) : 524,1
연어롤의 칼로리는 얼마야?,연어롤의 영양성분은 300g당 | 에너지(㎉) : 510 | 수분(g) : 187 | 단백질(g) : 18 | 지방(g) : 15 | 총 식이섬유(g) : 74 | 칼슘(㎎) : 9 | 철(㎍) : 133 | 칼륨(㎎) : 0 | 나트륨(㎎) : 329,1
연어초밥의 칼로리는 얼마야?,연어초밥의 영양성분은 250g당 | 에너지(㎉) : 447 | 수분(g) : 146 | 단백질(g) : 18 | 지방(g) : 9 | 총 식이섬유(g) : 71 | 칼슘(㎎) : 4 | 철(㎍) : 17 | 칼륨(㎎) : 0 | 나트륨(㎎) : 304,1
오곡밥의 칼로리는 얼마야?,오곡밥의 영양성분은 250g당 | 에너지(㎉) : 388 | 수분(g) : 153 | 단백질(g) : 11 | 지방(g) : 1 | 총 식이섬유(g) : 82 | 칼슘(㎎) : 6 | 철(㎍) : 27 | 칼륨(㎎) : 1 | 나트륨(㎎) : 283,1
자장밥의 칼로리는 얼마야?,자장밥의 영양성분은 500g당 | 에너지(㎉) : 741 | 수분(g) : 337 | 단백질(g) : 15 | 지방(g) : 22 | 총 식이섬유(g) : 120 | 칼슘(㎎) : 12 | 철(㎍) : 54 | 칼륨(㎎) : 14 | 나트륨(㎎) : 374,1
잡탕밥의 칼로리는 얼마야?,잡탕밥의 영양성분은 750g당 | 에너지(㎉) : 777 | 수분(g) : 573 | 단백질(g) : 44 | 지방(g) : 20 | 총 식이섬유(g) : 104 | 칼슘(㎎) : 13 | 철(㎍) : 180 | 칼륨(㎎) : 55 | 나트륨(㎎) : 515,1
장어덮밥의 칼로리는 얼마야?,장어덮밥의 영양성분은 400g당 | 에너지(㎉) : 716 | 수분(g) : 245 | 단백질(g) : 30 | 지방(g) : 22 | 총 식이섬유(g) : 97 | 칼슘(㎎) : 10 | 철(㎍) : 179 | 칼륨(㎎) : 1 | 나트륨(㎎) : 386,1
장어초밥의 칼로리는 얼마야?,장어초밥의 영양성분은 250g당 | 에너지(㎉) : 486 | 수분(g) : 137 | 단백질(g) : 16 | 지방(g) : 10 | 총 식이섬유(g) : 80 | 칼슘(㎎) : 3 | 철(㎍) : 78 | 칼륨(㎎) : 0 | 나트륨(㎎) : 174,1
참치덮밥의 칼로리는 얼마야?,참치덮밥의 영양성분은 500g당 | 에너지(㎉) : 679 | 수분(g) : 345 | 단백질(g) : 29 | 지방(g) : 16 | 총 식이섬유(g) : 102 | 칼슘(㎎) : 7 | 철(㎍) : 97 | 칼륨(㎎) : 32 | 나트륨(㎎) : 623,1
충무김밥의 칼로리는 얼마야?,충무김밥의 영양성분은 400g당 | 에너지(㎉) : 583 | 수분(g) : 255 | 단백질(g) : 23 | 지방(g) : 5 | 총 식이섬유(g) : 109 | 칼슘(㎎) : 8 | 철(㎍) : 77 | 칼륨(㎎) : 1 | 나트륨(㎎) : 658,1
캘리포니아롤의 칼로리는 얼마야?,캘리포니아롤의 영양성분은 300g당 | 에너지(㎉) : 487 | 수분(g) : 184 | 단백질(g) : 12 | 지방(g) : 9 | 총 식이섬유(g) : 89 | 칼슘(㎎) : 7 | 철(㎍) : 145 | 칼륨(㎎) : 1 | 나트륨(㎎) : 227,1
한치초밥의 칼로리는 얼마야?,한치초밥의 영양성분은 250g당 | 에너지(㎉) : 374 | 수분(g) : 153 | 단백질(g) : 13 | 지방(g) : 0 | 총 식이섬유(g) : 77 | 칼슘(㎎) : 1 | 철(㎍) : 17 | 칼륨(㎎) : 0 | 나트륨(㎎) : 106,1
해물덮밥의 칼로리는 얼마야?,해물덮밥의 영양성분은 700g당 | 에너지(㎉) : 771 | 수분(g) : 528 | 단백질(g) : 42 | 지방(g) : 22 | 총 식이섬유(g) : 100 | 칼슘(㎎) : 10 | 철(㎍) : 141 | 칼륨(㎎) : 5 | 나트륨(㎎) : 503,1
해물볶음밥의 칼로리는 얼마야?,해물볶음밥의 영양성분은 400g당 | 에너지(㎉) : 705 | 수분(g) : 253 | 단백질(g) : 25 | 지방(g) : 26 | 총 식이섬유(g) : 90 | 칼슘(㎎) : 11 | 철(㎍) : 80 | 칼륨(㎎) : 2 | 나트륨(㎎) : 337,1
회덮밥의 칼로리는 얼마야?,회덮밥의 영양성분은 500g당 | 에너지(㎉) : 683 | 수분(g) : 345 | 단백질(g) : 30 | 지방(g) : 16 | 총 식이섬유(g) : 103 | 칼슘(㎎) : 8 | 철(㎍) : 119 | 칼륨(㎎) : 17 | 나트륨(㎎) : 815,1
깻잎나물볶음의 칼로리는 얼마야?,깻잎나물볶음의 영양성분은 200g당 | 에너지(㎉) : 206 | 수분(g) : 162 | 단백질(g) : 7 | 지방(g) : 14 | 총 식이섬유(g) : 11 | 칼슘(㎎) : 10 | 철(㎍) : 364 | 칼륨(㎎) : 2 | 나트륨(㎎) : 352,1
돼지고기볶음의 칼로리는 얼마야?,돼지고기볶음의 영양성분은 200g당 | 에너지(㎉) : 350 | 수분(g) : 134 | 단백질(g) : 22 | 지방(g) : 20 | 총 식이섬유(g) : 18 | 칼슘(㎎) : 3 | 철(㎍) : 43 | 칼륨(㎎) : 15 | 나트륨(㎎) : 568,1
돼지껍데기볶음의 칼로리는 얼마야?,돼지껍데기볶음의 영양성분은 150g당 | 에너지(㎉) : 352 | 수분(g) : 80 | 단백질(g) : 25 | 지방(g) : 16 | 총 식이섬유(g) : 24 | 칼슘(㎎) : 3 | 철(㎍) : 28 | 칼륨(㎎) : 1 | 나트륨(㎎) : 232,1
두부김치의 칼로리는 얼마야?,두부김치의 영양성분은 250g당 | 에너지(㎉) : 288 | 수분(g) : 194 | 단백질(g) : 19 | 지방(g) : 17 | 총 식이섬유(g) : 14 | 칼슘(㎎) : 10 | 철(㎍) : 247 | 칼륨(㎎) : 3 | 나트륨(㎎) : 557,1
머위나물볶음의 칼로리는 얼마야?,머위나물볶음의 영양성분은 150g당 | 에너지(㎉) : 108 | 수분(g) : 129 | 단백질(g) : 3 | 지방(g) : 7 | 총 식이섬유(g) : 7 | 칼슘(㎎) : 5 | 철(㎍) : 107 | 칼륨(㎎) : 1 | 나트륨(㎎) : 268,1
멸치풋고추볶음의 칼로리는 얼마야?,멸치풋고추볶음의 영양성분은 20g당 | 에너지(㎉) : 52 | 수분(g) : 8 | 단백질(g) : 4 | 지방(g) : 2 | 총 식이섬유(g) : 3 | 칼슘(㎎) : 0 | 철(㎍) : 112 | 칼륨(㎎) : 7 | 나트륨(㎎) : 81,1
소세지볶음의 칼로리는 얼마야?,소세지볶음의 영양성분은 200g당 | 에너지(㎉) : 471 | 수분(g) : 115 | 단백질(g) : 18 | 지방(g) : 29 | 총 식이섬유(g) : 31 | 칼슘(㎎) : 2 | 철(㎍) : 90 | 칼륨(㎎) : 1 | 나트륨(㎎) : 417,1
순대볶음의 칼로리는 얼마야?,순대볶음의 영양성분은 400g당 | 에너지(㎉) : 582 | 수분(g) : 275 | 단백질(g) : 20 | 지방(g) : 21 | 총 식이섬유(g) : 76 | 칼슘(㎎) : 10 | 철(㎍) : 132 | 칼륨(㎎) : 10 | 나트륨(㎎) : 560,1
양송이버섯볶음의 칼로리는 얼마야?,양송이버섯볶음의 영양성분은 150g당 | 에너지(㎉) : 136 | 수분(g) : 123 | 단백질(g) : 4 | 지방(g) : 8 | 총 식이섬유(g) : 11 | 칼슘(㎎) : 4 | 철(㎍) : 17 | 칼륨(㎎) : 0 | 나트륨(㎎) : 488,1
오삼불고기의 칼로리는 얼마야?,오삼불고기의 영양성분은 200g당 | 에너지(㎉) : 363 | 수분(g) : 130 | 단백질(g) : 25 | 지방(g) : 19 | 총 식이섬유(g) : 20 | 칼슘(㎎) : 4 | 철(㎍) : 42 | 칼륨(㎎) : 1 | 나트륨(㎎) : 570,1
주꾸미볶음의 칼로리는 얼마야?,주꾸미볶음의 영양성분은 200g당 | 에너지(㎉) : 211 | 수분(g) : 150 | 단백질(g) : 18 | 지방(g) : 5 | 총 식이섬유(g) : 22 | 칼슘(㎎) : 4 | 철(㎍) : 49 | 칼륨(㎎) : 1 | 나트륨(㎎) : 318,1
표고버섯볶음의 칼로리는 얼마야?,표고버섯볶음의 영양성분은 150g당 | 에너지(㎉) : 142 | 수분(g) : 120 | 단백질(g) : 4 | 지방(g) : 6 | 총 식이섬유(g) : 15 | 칼슘(㎎) : 9 | 철(㎍) : 20 | 칼륨(㎎) : 0 | 나트륨(㎎) : 317,1
해물볶음의 칼로리는 얼마야?,해물볶음의 영양성분은 400g당 | 에너지(㎉) : 419 | 수분(g) : 306 | 단백질(g) : 38 | 지방(g) : 15 | 총 식이섬유(g) : 32 | 칼슘(㎎) : 9 | 철(㎍) : 424 | 칼륨(㎎) : 8 | 나트륨(㎎) : 925,1
곰보빵의 칼로리는 얼마야?,곰보빵의 영양성분은 70g당 | 에너지(㎉) : 277 | 수분(g) : 11 | 단백질(g) : 6 | 지방(g) : 9 | 총 식이섬유(g) : 42 | 칼슘(㎎) : 2 | 철(㎍) : 24 | 칼륨(㎎) : 0 | 나트륨(㎎) : 88,1
만주의 칼로리는 얼마야?,만주의 영양성분은 70g당 | 에너지(㎉) : 222 | 수분(g) : 15 | 단백질(g) : 5 | 지방(g) : 1 | 총 식이섬유(g) : 46 | 칼슘(㎎) : 3 | 철(㎍) : 30 | 칼륨(㎎) : 0 | 나트륨(㎎) : 59,1
버터크림빵의 칼로리는 얼마야?,버터크림빵의 영양성분은 60g당 | 에너지(㎉) : 229 | 수분(g) : 15 | 단백질(g) : 4 | 지방(g) : 11 | 총 식이섬유(g) : 27 | 칼슘(㎎) : 1 | 철(㎍) : 23 | 칼륨(㎎) : 2 | 나트륨(㎎) : 67,1
불고기피자의 칼로리는 얼마야?,불고기피자의 영양성분은 200g당 | 에너지(㎉) : 505 | 수분(g) : 90 | 단백질(g) : 27 | 지방(g) : 16 | 총 식이섬유(g) : 61 | 칼슘(㎎) : 4 | 철(㎍) : 480 | 칼륨(㎎) : 1 | 나트륨(㎎) : 330,1
참치샌드위치의 칼로리는 얼마야?,참치샌드위치의 영양성분은 250g당 | 에너지(㎉) : 555 | 수분(g) : 151 | 단백질(g) : 23 | 지방(g) : 35 | 총 식이섬유(g) : 36 | 칼슘(㎎) : 5 | 철(㎍) : 133 | 칼륨(㎎) : 1 | 나트륨(㎎) : 370,1
찹쌀도우넛의 칼로리는 얼마야?,찹쌀도우넛의 영양성분은 70g당 | 에너지(㎉) : 207 | 수분(g) : 22 | 단백질(g) : 3 | 지방(g) : 3 | 총 식이섬유(g) : 39 | 칼슘(㎎) : 2 | 철(㎍) : 17 | 칼륨(㎎) : 3 | 나트륨(㎎) : 45,1
채소고로케의 칼로리는 얼마야?,채소고로케의 영양성분은 100g당 | 에너지(㎉) : 300 | 수분(g) : 43 | 단백질(g) : 7 | 지방(g) : 16 | 총 식이섬유(g) : 31 | 칼슘(㎎) : 1 | 철(㎍) : 32 | 칼륨(㎎) : 10 | 나트륨(㎎) : 144,1
초콜릿케이크의 칼로리는 얼마야?,초콜릿케이크의 영양성분은 100g당 | 에너지(㎉) : 420 | 수분(g) : 25 | 단백질(g) : 5 | 지방(g) : 24 | 총 식이섬유(g) : 43 | 칼슘(㎎) : 2 | 철(㎍) : 44 | 칼륨(㎎) : 2 | 나트륨(㎎) : 234,1
치즈케이크의 칼로리는 얼마야?,치즈케이크의 영양성분은 100g당 | 에너지(㎉) : 329 | 수분(g) : 42 | 단백질(g) : 7 | 지방(g) : 20 | 총 식이섬유(g) : 28 | 칼슘(㎎) : 1 | 철(㎍) : 71 | 칼륨(㎎) : 0 | 나트륨(㎎) : 125,1
치즈피자의 칼로리는 얼마야?,치즈피자의 영양성분은 200g당 | 에너지(㎉) : 553 | 수분(g) : 77 | 단백질(g) : 31 | 지방(g) : 15 | 총 식이섬유(g) : 71 | 칼슘(㎎) : 6 | 철(㎍) : 677 | 칼륨(㎎) : 1 | 나트륨(㎎) : 279,1
페이스트리빵의 칼로리는 얼마야?,페이스트리빵의 영양성분은 70g당 | 에너지(㎉) : 319 | 수분(g) : 12 | 단백질(g) : 5 | 지방(g) : 18 | 총 식이섬유(g) : 32 | 칼슘(㎎) : 2 | 철(㎍) : 21 | 칼륨(㎎) : 3 | 나트륨(㎎) : 83,1
페퍼로니피자의 칼로리는 얼마야?,페퍼로니피자의 영양성분은 200g당 | 에너지(㎉) : 532 | 수분(g) : 81 | 단백질(g) : 29 | 지방(g) : 14 | 총 식이섬유(g) : 70 | 칼슘(㎎) : 5 | 철(㎍) : 537 | 칼륨(㎎) : 1 | 나트륨(㎎) : 303,1
